date,county,state,fips,cumulative_cases,cumulative_deaths
11/9/2021,Essex,New Jersey,34013,107054,3166
11/9/2021,Gloucester,New Jersey,34015,39098,740
11/9/2021,Hudson,New Jersey,34017,98055,2390
11/9/2021,Hunterdon,New Jersey,34019,12211,192
11/9/2021,Mercer,New Jersey,34021,40066,1021
11/9/2021,Middlesex,New Jersey,34023,107308,2479
11/9/2021,Monmouth,New Jersey,34025,93850,1759
11/9/2021,Morris,New Jersey,34027,58801,1310
11/9/2021,Ocean,New Jersey,34029,97056,2370
11/9/2021,Passaic,New Jersey,34031,82359,2023
11/9/2021,Salem,New Jersey,34033,8002,213
11/9/2021,Somerset,New Jersey,34035,35230,881
11/9/2021,Sussex,New Jersey,34037,17771,341
11/9/2021,Union,New Jersey,34039,80206,2048
11/9/2021,Warren,New Jersey,34041,12401,255
11/10/2021,Atlantic,New Jersey,34001,40083,784
11/10/2021,Bergen,New Jersey,34003,121000,3008
11/10/2021,Burlington,New Jersey,34005,55770,961
11/10/2021,Camden,New Jersey,34007,69210,1458
11/10/2021,Cape May,New Jersey,34009,12798,241
11/10/2021,Cumberland,New Jersey,34011,21289,486
11/10/2021,Essex,New Jersey,34013,107154,3168
11/10/2021,Gloucester,New Jersey,34015,39177,740
11/10/2021,Hudson,New Jersey,34017,98142,2389
11/10/2021,Hunterdon,New Jersey,34019,12238,192
11/10/2021,Mercer,New Jersey,34021,40124,1021
11/10/2021,Middlesex,New Jersey,34023,107414,2479
11/10/2021,Monmouth,New Jersey,34025,94056,1761
11/10/2021,Morris,New Jersey,34027,58875,1310
11/10/2021,Ocean,New Jersey,34029,97268,2374
11/10/2021,Passaic,New Jersey,34031,82423,2024
11/10/2021,Salem,New Jersey,34033,8011,212
11/10/2021,Somerset,New Jersey,34035,35275,881
11/10/2021,Sussex,New Jersey,34037,17828,342
11/10/2021,Union,New Jersey,34039,80260,2048
11/10/2021,Warren,New Jersey,34041,12431,255
11/11/2021,Atlantic,New Jersey,34001,40138,784
11/11/2021,Bergen,New Jersey,34003,121137,3009
11/11/2021,Burlington,New Jersey,34005,55911,961
11/11/2021,Camden,New Jersey,34007,69360,1459
11/11/2021,Cape May,New Jersey,34009,12811,242
11/11/2021,Cumberland,New Jersey,34011,21316,486
11/11/2021,Essex,New Jersey,34013,107281,3169
11/11/2021,Gloucester,New Jersey,34015,39262,741
11/11/2021,Hudson,New Jersey,34017,98193,2389
11/11/2021,Hunterdon,New Jersey,34019,12282,192
11/11/2021,Mercer,New Jersey,34021,40175,1021
11/11/2021,Middlesex,New Jersey,34023,107549,2479
11/11/2021,Monmouth,New Jersey,34025,94227,1762
11/11/2021,Morris,New Jersey,34027,58974,1310
11/11/2021,Ocean,New Jersey,34029,97475,2377
11/11/2021,Passaic,New Jersey,34031,82528,2024
11/11/2021,Salem,New Jersey,34033,8027,212
11/11/2021,Somerset,New Jersey,34035,35315,881
11/11/2021,Sussex,New Jersey,34037,17873,343
11/11/2021,Union,New Jersey,34039,80355,2049
11/11/2021,Warren,New Jersey,34041,12457,256
11/12/2021,Atlantic,New Jersey,34001,40217,785
11/12/2021,Bergen,New Jersey,34003,121265,3009
11/12/2021,Burlington,New Jersey,34005,56055,961
11/12/2021,Camden,New Jersey,34007,69483,1460
11/12/2021,Cape May,New Jersey,34009,12824,242
11/12/2021,Cumberland,New Jersey,34011,21346,486
11/12/2021,Essex,New Jersey,34013,107381,3169
11/12/2021,Gloucester,New Jersey,34015,39349,741
11/12/2021,Hudson,New Jersey,34017,98266,2389
11/12/2021,Hunterdon,New Jersey,34019,12300,192
11/12/2021,Mercer,New Jersey,34021,40246,1021
11/12/2021,Middlesex,New Jersey,34023,107672,2479
11/12/2021,Monmouth,New Jersey,34025,94419,1762
11/12/2021,Morris,New Jersey,34027,59077,1311
11/12/2021,Ocean,New Jersey,34029,97670,2377
11/12/2021,Passaic,New Jersey,34031,82592,2024
11/12/2021,Salem,New Jersey,34033,8043,212
11/12/2021,Somerset,New Jersey,34035,35355,881
11/12/2021,Sussex,New Jersey,34037,17949,344
11/12/2021,Union,New Jersey,34039,80443,2051
11/12/2021,Warren,New Jersey,34041,12493,256
11/13/2021,Atlantic,New Jersey,34001,40284,786
11/13/2021,Bergen,New Jersey,34003,121389,3010
11/13/2021,Burlington,New Jersey,34005,56173,962
11/13/2021,Camden,New Jersey,34007,69630,1463
11/13/2021,Cape May,New Jersey,34009,12841,242
11/13/2021,Cumberland,New Jersey,34011,21393,487
11/13/2021,Essex,New Jersey,34013,107465,3169
11/13/2021,Gloucester,New Jersey,34015,39423,741
11/13/2021,Hudson,New Jersey,34017,98327,2390
11/13/2021,Hunterdon,New Jersey,34019,12338,192
11/13/2021,Mercer,New Jersey,34021,40303,1021
11/13/2021,Middlesex,New Jersey,34023,107783,2479
11/13/2021,Monmouth,New Jersey,34025,94570,1763
11/13/2021,Morris,New Jersey,34027,59176,1311
11/13/2021,Ocean,New Jersey,34029,97846,2379
11/13/2021,Passaic,New Jersey,34031,82646,2025
11/13/2021,Salem,New Jersey,34033,8059,212
11/13/2021,Somerset,New Jersey,34035,35401,883
11/13/2021,Sussex,New Jersey,34037,18017,346
11/13/2021,Union,New Jersey,34039,80510,2051
11/13/2021,Warren,New Jersey,34041,12525,257
11/14/2021,Atlantic,New Jersey,34001,40330,786
11/14/2021,Bergen,New Jersey,34003,121543,3010
11/14/2021,Burlington,New Jersey,34005,56290,963
11/14/2021,Camden,New Jersey,34007,69756,1464
11/14/2021,Cape May,New Jersey,34009,12854,242
11/14/2021,Cumberland,New Jersey,34011,21424,487
11/14/2021,Essex,New Jersey,34013,107545,3169
11/14/2021,Gloucester,New Jersey,34015,39504,742
11/14/2021,Hudson,New Jersey,34017,98407,2390
11/14/2021,Hunterdon,New Jersey,34019,12363,192
11/14/2021,Mercer,New Jersey,34021,40370,1021
11/14/2021,Middlesex,New Jersey,34023,107911,2479
11/14/2021,Monmouth,New Jersey,34025,94744,1763
11/14/2021,Morris,New Jersey,34027,59270,1311
11/14/2021,Ocean,New Jersey,34029,98015,2379
11/14/2021,Passaic,New Jersey,34031,82734,2025
11/14/2021,Salem,New Jersey,34033,8106,212
11/14/2021,Somerset,New Jersey,34035,35452,883
11/14/2021,Sussex,New Jersey,34037,18048,346
11/14/2021,Union,New Jersey,34039,80574,2051
11/14/2021,Warren,New Jersey,34041,12551,257
11/15/2021,Atlantic,New Jersey,34001,40377,787
11/15/2021,Bergen,New Jersey,34003,121652,3009
11/15/2021,Burlington,New Jersey,34005,56388,964
11/15/2021,Camden,New Jersey,34007,69869,1464
11/15/2021,Cape May,New Jersey,34009,12864,242
11/15/2021,Cumberland,New Jersey,34011,21442,488
11/15/2021,Essex,New Jersey,34013,107619,3169
11/15/2021,Gloucester,New Jersey,34015,39571,744
11/15/2021,Hudson,New Jersey,34017,98470,2392
11/15/2021,Hunterdon,New Jersey,34019,12386,192
11/15/2021,Mercer,New Jersey,34021,40431,1021
11/15/2021,Middlesex,New Jersey,34023,107982,2479
11/15/2021,Monmouth,New Jersey,34025,94908,1763
11/15/2021,Morris,New Jersey,34027,59345,1311
11/15/2021,Ocean,New Jersey,34029,98174,2379
11/15/2021,Passaic,New Jersey,34031,82779,2024
11/15/2021,Salem,New Jersey,34033,8123,211
11/15/2021,Somerset,New Jersey,34035,35490,884
11/15/2021,Sussex,New Jersey,34037,18077,346
11/15/2021,Union,New Jersey,34039,80628,2051
11/15/2021,Warren,New Jersey,34041,12569,257
11/16/2021,Atlantic,New Jersey,34001,40426,788
11/16/2021,Bergen,New Jersey,34003,121816,3009
11/16/2021,Burlington,New Jersey,34005,56531,965
11/16/2021,Camden,New Jersey,34007,69987,1466
11/16/2021,Cape May,New Jersey,34009,12883,242
11/16/2021,Cumberland,New Jersey,34011,21478,488
11/16/2021,Essex,New Jersey,34013,107752,3170
11/16/2021,Gloucester,New Jersey,34015,39669,745
11/16/2021,Hudson,New Jersey,34017,98562,2392
11/16/2021,Hunterdon,New Jersey,34019,12412,193
11/16/2021,Mercer,New Jersey,34021,40505,1023
11/16/2021,Middlesex,New Jersey,34023,108095,2483
11/16/2021,Monmouth,New Jersey,34025,95047,1764
11/16/2021,Morris,New Jersey,34027,59453,1311
11/16/2021,Ocean,New Jersey,34029,98364,2385
11/16/2021,Passaic,New Jersey,34031,82848,2026
11/16/2021,Salem,New Jersey,34033,8159,211
11/16/2021,Somerset,New Jersey,34035,35547,884
11/16/2021,Sussex,New Jersey,34037,18118,346
11/16/2021,Union,New Jersey,34039,80694,2052
11/16/2021,Warren,New Jersey,34041,12594,257
11/17/2021,Atlantic,New Jersey,34001,40476,788
11/17/2021,Bergen,New Jersey,34003,122016,3010
11/17/2021,Burlington,New Jersey,34005,56665,967
11/17/2021,Camden,New Jersey,34007,70091,1469
11/17/2021,Cape May,New Jersey,34009,12902,242
11/17/2021,Cumberland,New Jersey,34011,21522,488
11/17/2021,Essex,New Jersey,34013,107867,3170
11/17/2021,Gloucester,New Jersey,34015,39721,745
11/17/2021,Hudson,New Jersey,34017,98665,2394
11/17/2021,Hunterdon,New Jersey,34019,12453,193
11/17/2021,Mercer,New Jersey,34021,40564,1023
11/17/2021,Middlesex,New Jersey,34023,108248,2483
11/17/2021,Monmouth,New Jersey,34025,95251,1768
11/17/2021,Morris,New Jersey,34027,59577,1312
11/17/2021,Ocean,New Jersey,34029,98568,2389
11/17/2021,Passaic,New Jersey,34031,82960,2028
11/17/2021,Salem,New Jersey,34033,8178,211
11/17/2021,Somerset,New Jersey,34035,35604,884
11/17/2021,Sussex,New Jersey,34037,18152,346
11/17/2021,Union,New Jersey,34039,80784,2052
11/17/2021,Warren,New Jersey,34041,12642,258
11/18/2021,Atlantic,New Jersey,34001,40558,788
11/18/2021,Bergen,New Jersey,34003,122200,3013
11/18/2021,Burlington,New Jersey,34005,56877,967
11/18/2021,Camden,New Jersey,34007,70279,1469
11/18/2021,Cape May,New Jersey,34009,12931,242
11/18/2021,Cumberland,New Jersey,34011,21587,488
11/18/2021,Essex,New Jersey,34013,108036,3170
11/18/2021,Gloucester,New Jersey,34015,39839,745
11/18/2021,Hudson,New Jersey,34017,98773,2396
11/18/2021,Hunterdon,New Jersey,34019,12514,193
11/18/2021,Mercer,New Jersey,34021,40653,1023
11/18/2021,Middlesex,New Jersey,34023,108443,2485
11/18/2021,Monmouth,New Jersey,34025,95443,1769
11/18/2021,Morris,New Jersey,34027,59709,1312
11/18/2021,Ocean,New Jersey,34029,98787,2389
11/18/2021,Passaic,New Jersey,34031,83065,2029
11/18/2021,Salem,New Jersey,34033,8207,211
11/18/2021,Somerset,New Jersey,34035,35676,884
11/18/2021,Sussex,New Jersey,34037,18214,347
11/18/2021,Union,New Jersey,34039,80892,2052
11/18/2021,Warren,New Jersey,34041,12688,258
11/19/2021,Atlantic,New Jersey,34001,40606,788
11/19/2021,Bergen,New Jersey,34003,122393,3013
11/19/2021,Burlington,New Jersey,34005,57029,968
11/19/2021,Camden,New Jersey,34007,70437,1471
11/19/2021,Cape May,New Jersey,34009,12954,242
11/19/2021,Cumberland,New Jersey,34011,21623,489
11/19/2021,Essex,New Jersey,34013,108179,3173
11/19/2021,Gloucester,New Jersey,34015,39951,745
11/19/2021,Hudson,New Jersey,34017,98874,2396
11/19/2021,Hunterdon,New Jersey,34019,12559,193
11/19/2021,Mercer,New Jersey,34021,40724,1023
11/19/2021,Middlesex,New Jersey,34023,108583,2486
11/19/2021,Monmouth,New Jersey,34025,95726,1769
11/19/2021,Morris,New Jersey,34027,59840,1313
11/19/2021,Ocean,New Jersey,34029,98996,2390
11/19/2021,Passaic,New Jersey,34031,83164,2030
11/19/2021,Salem,New Jersey,34033,8235,211
11/19/2021,Somerset,New Jersey,34035,35738,885
11/19/2021,Sussex,New Jersey,34037,18274,348
11/19/2021,Union,New Jersey,34039,80991,2052
11/19/2021,Warren,New Jersey,34041,12735,258
11/20/2021,Atlantic,New Jersey,34001,40670,790
11/20/2021,Bergen,New Jersey,34003,122588,3013
11/20/2021,Burlington,New Jersey,34005,57181,968
11/20/2021,Camden,New Jersey,34007,70604,1472
11/20/2021,Cape May,New Jersey,34009,12971,242
11/20/2021,Cumberland,New Jersey,34011,21676,489
11/20/2021,Essex,New Jersey,34013,108328,3172
11/20/2021,Gloucester,New Jersey,34015,40047,745
11/20/2021,Hudson,New Jersey,34017,98942,2397
11/20/2021,Hunterdon,New Jersey,34019,12602,193
11/20/2021,Mercer,New Jersey,34021,40794,1024
11/20/2021,Middlesex,New Jersey,34023,108730,2485
11/20/2021,Monmouth,New Jersey,34025,95939,1771
11/20/2021,Morris,New Jersey,34027,59993,1313
11/20/2021,Ocean,New Jersey,34029,99241,2391
11/20/2021,Passaic,New Jersey,34031,83262,2030
11/20/2021,Salem,New Jersey,34033,8259,211
11/20/2021,Somerset,New Jersey,34035,35801,885
11/20/2021,Sussex,New Jersey,34037,18323,349
11/20/2021,Union,New Jersey,34039,81080,2052
11/20/2021,Warren,New Jersey,34041,12783,258
11/21/2021,Atlantic,New Jersey,34001,40718,790
11/21/2021,Bergen,New Jersey,34003,122740,3014
11/21/2021,Burlington,New Jersey,34005,57299,968
11/21/2021,Camden,New Jersey,34007,70692,1472
11/21/2021,Cape May,New Jersey,34009,12993,242
11/21/2021,Cumberland,New Jersey,34011,21693,489
11/21/2021,Essex,New Jersey,34013,108419,3172
11/21/2021,Gloucester,New Jersey,34015,40112,746
11/21/2021,Hudson,New Jersey,34017,99038,2398
11/21/2021,Hunterdon,New Jersey,34019,12625,193
11/21/2021,Mercer,New Jersey,34021,40853,1025
11/21/2021,Middlesex,New Jersey,34023,108871,2485
11/21/2021,Monmouth,New Jersey,34025,96127,1771
11/21/2021,Morris,New Jersey,34027,60081,1313
11/21/2021,Ocean,New Jersey,34029,99403,2391
11/21/2021,Passaic,New Jersey,34031,83327,2030
11/21/2021,Salem,New Jersey,34033,8266,211
11/21/2021,Somerset,New Jersey,34035,35836,885
11/21/2021,Sussex,New Jersey,34037,18360,349
11/21/2021,Union,New Jersey,34039,81145,2052
11/21/2021,Warren,New Jersey,34041,12814,258
11/22/2021,Atlantic,New Jersey,34001,40754,791
11/22/2021,Bergen,New Jersey,34003,122850,3014
11/22/2021,Burlington,New Jersey,34005,57401,969
11/22/2021,Camden,New Jersey,34007,70805,1472
11/22/2021,Cape May,New Jersey,34009,13024,242
11/22/2021,Cumberland,New Jersey,34011,21719,490
11/22/2021,Essex,New Jersey,34013,108504,3173
11/22/2021,Gloucester,New Jersey,34015,40175,746
11/22/2021,Hudson,New Jersey,34017,99127,2399
11/22/2021,Hunterdon,New Jersey,34019,12652,193
11/22/2021,Mercer,New Jersey,34021,40921,1025
11/22/2021,Middlesex,New Jersey,34023,108985,2485
11/22/2021,Monmouth,New Jersey,34025,96266,1773
11/22/2021,Morris,New Jersey,34027,60179,1314
11/22/2021,Ocean,New Jersey,34029,99553,2392
11/22/2021,Passaic,New Jersey,34031,83388,2031
11/22/2021,Salem,New Jersey,34033,8283,211
11/22/2021,Somerset,New Jersey,34035,35867,885
11/22/2021,Sussex,New Jersey,34037,18399,349
11/22/2021,Union,New Jersey,34039,81230,2053
11/22/2021,Warren,New Jersey,34041,12851,258
11/23/2021,Atlantic,New Jersey,34001,40828,791
11/23/2021,Bergen,New Jersey,34003,123077,3017
11/23/2021,Burlington,New Jersey,34005,57590,970
11/23/2021,Camden,New Jersey,34007,71015,1474
11/23/2021,Cape May,New Jersey,34009,13053,242
11/23/2021,Cumberland,New Jersey,34011,21786,490
11/23/2021,Essex,New Jersey,34013,108710,3174
11/23/2021,Gloucester,New Jersey,34015,40325,749
11/23/2021,Hudson,New Jersey,34017,99262,2400
11/23/2021,Hunterdon,New Jersey,34019,12709,194
11/23/2021,Mercer,New Jersey,34021,41016,1027
11/23/2021,Middlesex,New Jersey,34023,109170,2487
11/23/2021,Monmouth,New Jersey,34025,96491,1774
11/23/2021,Morris,New Jersey,34027,60307,1317
11/23/2021,Ocean,New Jersey,34029,99769,2395
11/23/2021,Passaic,New Jersey,34031,83518,2033
11/23/2021,Salem,New Jersey,34033,8325,212
11/23/2021,Somerset,New Jersey,34035,35939,886
11/23/2021,Sussex,New Jersey,34037,18450,350
11/23/2021,Union,New Jersey,34039,81353,2053
11/23/2021,Warren,New Jersey,34041,12899,260
11/24/2021,Atlantic,New Jersey,34001,40894,791
11/24/2021,Bergen,New Jersey,34003,123245,3017
11/24/2021,Burlington,New Jersey,34005,57728,972
11/24/2021,Camden,New Jersey,34007,71150,1476
11/24/2021,Cape May,New Jersey,34009,13074,242
11/24/2021,Cumberland,New Jersey,34011,21814,490
11/24/2021,Essex,New Jersey,34013,108868,3174
11/24/2021,Gloucester,New Jersey,34015,40417,751
11/24/2021,Hudson,New Jersey,34017,99378,2403
11/24/2021,Hunterdon,New Jersey,34019,12745,194
11/24/2021,Mercer,New Jersey,34021,41106,1029
11/24/2021,Middlesex,New Jersey,34023,109346,2487
11/24/2021,Monmouth,New Jersey,34025,96698,1774
11/24/2021,Morris,New Jersey,34027,60443,1318
11/24/2021,Ocean,New Jersey,34029,100022,2396
11/24/2021,Passaic,New Jersey,34031,83644,2033
11/24/2021,Salem,New Jersey,34033,8333,212
11/24/2021,Somerset,New Jersey,34035,36006,886
11/24/2021,Sussex,New Jersey,34037,18494,350
11/24/2021,Union,New Jersey,34039,81477,2052
11/24/2021,Warren,New Jersey,34041,12934,260
11/25/2021,Atlantic,New Jersey,34001,40970,793
11/25/2021,Bergen,New Jersey,34003,123467,3018
11/25/2021,Burlington,New Jersey,34005,57916,972
11/25/2021,Camden,New Jersey,34007,71363,1480
11/25/2021,Cape May,New Jersey,34009,13099,242
11/25/2021,Cumberland,New Jersey,34011,21866,491
11/25/2021,Essex,New Jersey,34013,109046,3175
11/25/2021,Gloucester,New Jersey,34015,40569,752
11/25/2021,Hudson,New Jersey,34017,99506,2404
11/25/2021,Hunterdon,New Jersey,34019,12787,194
11/25/2021,Mercer,New Jersey,34021,41270,1029
11/25/2021,Middlesex,New Jersey,34023,109556,2488
11/25/2021,Monmouth,New Jersey,34025,96938,1774
11/25/2021,Morris,New Jersey,34027,60620,1318
11/25/2021,Ocean,New Jersey,34029,100283,2396
11/25/2021,Passaic,New Jersey,34031,83795,2034
11/25/2021,Salem,New Jersey,34033,8355,212
11/25/2021,Somerset,New Jersey,34035,36082,887
11/25/2021,Sussex,New Jersey,34037,18592,350
11/25/2021,Union,New Jersey,34039,81596,2054
11/25/2021,Warren,New Jersey,34041,12994,260
11/26/2021,Atlantic,New Jersey,34001,41037,793
11/26/2021,Bergen,New Jersey,34003,123649,3018
11/26/2021,Burlington,New Jersey,34005,58084,973
11/26/2021,Camden,New Jersey,34007,71525,1481
11/26/2021,Cape May,New Jersey,34009,13128,242
11/26/2021,Cumberland,New Jersey,34011,21897,491
11/26/2021,Essex,New Jersey,34013,109186,3175
11/26/2021,Gloucester,New Jersey,34015,40685,752
11/26/2021,Hudson,New Jersey,34017,99601,2404
11/26/2021,Hunterdon,New Jersey,34019,12822,195
11/26/2021,Mercer,New Jersey,34021,41359,1029
11/26/2021,Middlesex,New Jersey,34023,109715,2488
11/26/2021,Monmouth,New Jersey,34025,97152,1774
11/26/2021,Morris,New Jersey,34027,60734,1318
11/26/2021,Ocean,New Jersey,34029,100450,2396
11/26/2021,Passaic,New Jersey,34031,83897,2034
11/26/2021,Salem,New Jersey,34033,8373,212
11/26/2021,Somerset,New Jersey,34035,36134,887
11/26/2021,Sussex,New Jersey,34037,18655,350
11/26/2021,Union,New Jersey,34039,81677,2054
11/26/2021,Warren,New Jersey,34041,13045,260
11/27/2021,Atlantic,New Jersey,34001,41093,794
11/27/2021,Bergen,New Jersey,34003,123821,3018
11/27/2021,Burlington,New Jersey,34005,58182,973
11/27/2021,Camden,New Jersey,34007,71601,1481
11/27/2021,Cape May,New Jersey,34009,13162,242
11/27/2021,Cumberland,New Jersey,34011,21934,491
11/27/2021,Essex,New Jersey,34013,109335,3175
11/27/2021,Gloucester,New Jersey,34015,40743,752
11/27/2021,Hudson,New Jersey,34017,99724,2404
11/27/2021,Hunterdon,New Jersey,34019,12850,195
11/27/2021,Mercer,New Jersey,34021,41426,1030
11/27/2021,Middlesex,New Jersey,34023,109814,2489
11/27/2021,Monmouth,New Jersey,34025,97353,1776
11/27/2021,Morris,New Jersey,34027,60883,1318
11/27/2021,Ocean,New Jersey,34029,100729,2397
11/27/2021,Passaic,New Jersey,34031,83971,2034
11/27/2021,Salem,New Jersey,34033,8393,212
11/27/2021,Somerset,New Jersey,34035,36185,887
11/27/2021,Sussex,New Jersey,34037,18714,352
11/27/2021,Union,New Jersey,34039,81803,2055
11/27/2021,Warren,New Jersey,34041,13072,260
11/28/2021,Atlantic,New Jersey,34001,41145,794
11/28/2021,Bergen,New Jersey,34003,123973,3018
11/28/2021,Burlington,New Jersey,34005,58253,974
11/28/2021,Camden,New Jersey,34007,71710,1481
11/28/2021,Cape May,New Jersey,34009,13195,242
11/28/2021,Cumberland,New Jersey,34011,21951,491
11/28/2021,Essex,New Jersey,34013,109465,3176
11/28/2021,Gloucester,New Jersey,34015,40823,752
11/28/2021,Hudson,New Jersey,34017,99801,2404
11/28/2021,Hunterdon,New Jersey,34019,12884,195
11/28/2021,Mercer,New Jersey,34021,41502,1030
11/28/2021,Middlesex,New Jersey,34023,109969,2489
11/28/2021,Monmouth,New Jersey,34025,97561,1778
11/28/2021,Morris,New Jersey,34027,61007,1318
11/28/2021,Ocean,New Jersey,34029,100941,2397
11/28/2021,Passaic,New Jersey,34031,84082,2034
11/28/2021,Salem,New Jersey,34033,8405,212
11/28/2021,Somerset,New Jersey,34035,36249,887
11/28/2021,Sussex,New Jersey,34037,18760,352
11/28/2021,Union,New Jersey,34039,81879,2055
11/28/2021,Warren,New Jersey,34041,13099,260
11/29/2021,Atlantic,New Jersey,34001,41239,794
11/29/2021,Bergen,New Jersey,34003,124132,3019
11/29/2021,Burlington,New Jersey,34005,58417,974
11/29/2021,Camden,New Jersey,34007,71874,1482
11/29/2021,Cape May,New Jersey,34009,13225,242
11/29/2021,Cumberland,New Jersey,34011,21980,491
11/29/2021,Essex,New Jersey,34013,109589,3178
11/29/2021,Gloucester,New Jersey,34015,40937,753
11/29/2021,Hudson,New Jersey,34017,99902,2404
11/29/2021,Hunterdon,New Jersey,34019,12938,195
11/29/2021,Mercer,New Jersey,34021,41585,1031
11/29/2021,Middlesex,New Jersey,34023,110133,2490
11/29/2021,Monmouth,New Jersey,34025,97773,1778
11/29/2021,Morris,New Jersey,34027,61163,1318
11/29/2021,Ocean,New Jersey,34029,101195,2397
11/29/2021,Passaic,New Jersey,34031,84176,2034
11/29/2021,Salem,New Jersey,34033,8417,213
11/29/2021,Somerset,New Jersey,34035,36294,888
11/29/2021,Sussex,New Jersey,34037,18814,352
11/29/2021,Union,New Jersey,34039,81953,2055
11/29/2021,Warren,New Jersey,34041,13158,260
11/30/2021,Atlantic,New Jersey,34001,41327,803
11/30/2021,Bergen,New Jersey,34003,124405,3019
11/30/2021,Burlington,New Jersey,34005,58592,977
11/30/2021,Camden,New Jersey,34007,72042,1484
11/30/2021,Cape May,New Jersey,34009,13279,242
11/30/2021,Cumberland,New Jersey,34011,22062,491
11/30/2021,Essex,New Jersey,34013,109761,3179
11/30/2021,Gloucester,New Jersey,34015,41064,755
11/30/2021,Hudson,New Jersey,34017,100041,2408
11/30/2021,Hunterdon,New Jersey,34019,12998,195
11/30/2021,Mercer,New Jersey,34021,41725,1033
11/30/2021,Middlesex,New Jersey,34023,110405,2493
11/30/2021,Monmouth,New Jersey,34025,98046,1780
11/30/2021,Morris,New Jersey,34027,61370,1320
11/30/2021,Ocean,New Jersey,34029,101488,2402
11/30/2021,Passaic,New Jersey,34031,84370,2035
11/30/2021,Salem,New Jersey,34033,8470,214
11/30/2021,Somerset,New Jersey,34035,36441,888
11/30/2021,Sussex,New Jersey,34037,18926,354
11/30/2021,Union,New Jersey,34039,82114,2057
11/30/2021,Warren,New Jersey,34041,13238,261
12/1/2021,Atlantic,New Jersey,34001,41416,804
12/1/2021,Bergen,New Jersey,34003,124682,3020
12/1/2021,Burlington,New Jersey,34005,58836,977
12/1/2021,Camden,New Jersey,34007,72257,1485
12/1/2021,Cape May,New Jersey,34009,13325,242
12/1/2021,Cumberland,New Jersey,34011,22112,491
12/1/2021,Essex,New Jersey,34013,109956,3180
12/1/2021,Gloucester,New Jersey,34015,41233,755
12/1/2021,Hudson,New Jersey,34017,100165,2409
12/1/2021,Hunterdon,New Jersey,34019,13041,196
12/1/2021,Mercer,New Jersey,34021,41834,1033
12/1/2021,Middlesex,New Jersey,34023,110664,2494
12/1/2021,Monmouth,New Jersey,34025,98372,1783
12/1/2021,Morris,New Jersey,34027,61549,1321
12/1/2021,Ocean,New Jersey,34029,101795,2407
12/1/2021,Passaic,New Jersey,34031,84543,2036
12/1/2021,Salem,New Jersey,34033,8502,214
12/1/2021,Somerset,New Jersey,34035,36546,888
12/1/2021,Sussex,New Jersey,34037,18998,355
12/1/2021,Union,New Jersey,34039,82230,2057
12/1/2021,Warren,New Jersey,34041,13304,262
12/2/2021,Atlantic,New Jersey,34001,41531,805
12/2/2021,Bergen,New Jersey,34003,125013,3021
12/2/2021,Burlington,New Jersey,34005,59119,979
12/2/2021,Camden,New Jersey,34007,72535,1486
12/2/2021,Cape May,New Jersey,34009,13392,242
12/2/2021,Cumberland,New Jersey,34011,22207,492
12/2/2021,Essex,New Jersey,34013,110247,3180
12/2/2021,Gloucester,New Jersey,34015,41419,756
12/2/2021,Hudson,New Jersey,34017,100349,2408
12/2/2021,Hunterdon,New Jersey,34019,13103,196
12/2/2021,Mercer,New Jersey,34021,41999,1034
12/2/2021,Middlesex,New Jersey,34023,110982,2495
12/2/2021,Monmouth,New Jersey,34025,98795,1783
12/2/2021,Morris,New Jersey,34027,61863,1322
12/2/2021,Ocean,New Jersey,34029,102295,2407
12/2/2021,Passaic,New Jersey,34031,84762,2038
12/2/2021,Salem,New Jersey,34033,8544,214
12/2/2021,Somerset,New Jersey,34035,36651,888
12/2/2021,Sussex,New Jersey,34037,19148,355
12/2/2021,Union,New Jersey,34039,82467,2057
12/2/2021,Warren,New Jersey,34041,13383,262
12/3/2021,Atlantic,New Jersey,34001,41670,805
12/3/2021,Bergen,New Jersey,34003,125339,3021
12/3/2021,Burlington,New Jersey,34005,59416,980
12/3/2021,Camden,New Jersey,34007,72843,1488
12/3/2021,Cape May,New Jersey,34009,13450,242
12/3/2021,Cumberland,New Jersey,34011,22330,492
12/3/2021,Essex,New Jersey,34013,110553,3180
12/3/2021,Gloucester,New Jersey,34015,41618,756
12/3/2021,Hudson,New Jersey,34017,100566,2408
12/3/2021,Hunterdon,New Jersey,34019,13185,196
12/3/2021,Mercer,New Jersey,34021,42155,1037
12/3/2021,Middlesex,New Jersey,34023,111321,2496
12/3/2021,Monmouth,New Jersey,34025,99169,1783
12/3/2021,Morris,New Jersey,34027,62180,1322
12/3/2021,Ocean,New Jersey,34029,102669,2407
12/3/2021,Passaic,New Jersey,34031,84990,2042
12/3/2021,Salem,New Jersey,34033,8589,214
12/3/2021,Somerset,New Jersey,34035,36756,889
12/3/2021,Sussex,New Jersey,34037,19273,355
12/3/2021,Union,New Jersey,34039,82711,2058
12/3/2021,Warren,New Jersey,34041,13478,263
12/4/2021,Atlantic,New Jersey,34001,41835,805
12/4/2021,Bergen,New Jersey,34003,125650,3024
12/4/2021,Burlington,New Jersey,34005,59682,981
12/4/2021,Camden,New Jersey,34007,73129,1488
12/4/2021,Cape May,New Jersey,34009,13498,242
12/4/2021,Cumberland,New Jersey,34011,22442,494
12/4/2021,Essex,New Jersey,34013,110843,3180
