date,county,state,fips,cumulative_cases,cumulative_deaths
8/4/2020,Sussex,New Jersey,34037,1351,196
8/4/2020,Union,New Jersey,34039,16761,1348
8/4/2020,Warren,New Jersey,34041,1345,171
8/5/2020,Atlantic,New Jersey,34001,3451,252
8/5/2020,Bergen,New Jersey,34003,20890,2038
8/5/2020,Burlington,New Jersey,34005,5947,470
8/5/2020,Camden,New Jersey,34007,8498,577
8/5/2020,Cape May,New Jersey,34009,824,87
8/5/2020,Cumberland,New Jersey,34011,3302,158
8/5/2020,Essex,New Jersey,34013,19850,2105
8/5/2020,Gloucester,New Jersey,34015,3171,209
8/5/2020,Hudson,New Jersey,34017,19731,1502
8/5/2020,Hunterdon,New Jersey,34019,1200,126
8/5/2020,Mercer,New Jersey,34021,8115,618
8/5/2020,Middlesex,New Jersey,34023,18002,1400
8/5/2020,Monmouth,New Jersey,34025,10289,856
8/5/2020,Morris,New Jersey,34027,7343,827
8/5/2020,Ocean,New Jersey,34029,10587,1016
8/5/2020,Passaic,New Jersey,34031,17698,1239
8/5/2020,Salem,New Jersey,34033,887,86
8/5/2020,Somerset,New Jersey,34035,5277,561
8/5/2020,Sussex,New Jersey,34037,1353,197
8/5/2020,Union,New Jersey,34039,16775,1347
8/5/2020,Warren,New Jersey,34041,1350,171
8/6/2020,Atlantic,New Jersey,34001,3457,252
8/6/2020,Bergen,New Jersey,34003,20920,2037
8/6/2020,Burlington,New Jersey,34005,5967,471
8/6/2020,Camden,New Jersey,34007,8520,578
8/6/2020,Cape May,New Jersey,34009,828,87
8/6/2020,Cumberland,New Jersey,34011,3321,158
8/6/2020,Essex,New Jersey,34013,19883,2107
8/6/2020,Gloucester,New Jersey,34015,3200,209
8/6/2020,Hudson,New Jersey,34017,19747,1502
8/6/2020,Hunterdon,New Jersey,34019,1200,126
8/6/2020,Mercer,New Jersey,34021,8126,618
8/6/2020,Middlesex,New Jersey,34023,18025,1401
8/6/2020,Monmouth,New Jersey,34025,10324,856
8/6/2020,Morris,New Jersey,34027,7357,827
8/6/2020,Ocean,New Jersey,34029,10618,1016
8/6/2020,Passaic,New Jersey,34031,17733,1239
8/6/2020,Salem,New Jersey,34033,892,87
8/6/2020,Somerset,New Jersey,34035,5292,562
8/6/2020,Sussex,New Jersey,34037,1357,197
8/6/2020,Union,New Jersey,34039,16792,1348
8/6/2020,Warren,New Jersey,34041,1353,171
8/7/2020,Atlantic,New Jersey,34001,3461,252
8/7/2020,Bergen,New Jersey,34003,20945,2037
8/7/2020,Burlington,New Jersey,34005,5992,471
8/7/2020,Camden,New Jersey,34007,8555,578
8/7/2020,Cape May,New Jersey,34009,827,87
8/7/2020,Cumberland,New Jersey,34011,3330,158
8/7/2020,Essex,New Jersey,34013,19925,2107
8/7/2020,Gloucester,New Jersey,34015,3223,209
8/7/2020,Hudson,New Jersey,34017,19774,1502
8/7/2020,Hunterdon,New Jersey,34019,1202,126
8/7/2020,Mercer,New Jersey,34021,8143,618
8/7/2020,Middlesex,New Jersey,34023,18061,1401
8/7/2020,Monmouth,New Jersey,34025,10364,856
8/7/2020,Morris,New Jersey,34027,7372,827
8/7/2020,Ocean,New Jersey,34029,10631,1016
8/7/2020,Passaic,New Jersey,34031,17747,1239
8/7/2020,Salem,New Jersey,34033,892,87
8/7/2020,Somerset,New Jersey,34035,5298,562
8/7/2020,Sussex,New Jersey,34037,1359,197
8/7/2020,Union,New Jersey,34039,16806,1348
8/7/2020,Warren,New Jersey,34041,1354,171
8/8/2020,Atlantic,New Jersey,34001,3471,252
8/8/2020,Bergen,New Jersey,34003,21002,2038
8/8/2020,Burlington,New Jersey,34005,6017,472
8/8/2020,Camden,New Jersey,34007,8581,578
8/8/2020,Cape May,New Jersey,34009,829,87
8/8/2020,Cumberland,New Jersey,34011,3344,158
8/8/2020,Essex,New Jersey,34013,19954,2111
8/8/2020,Gloucester,New Jersey,34015,3243,212
8/8/2020,Hudson,New Jersey,34017,19808,1504
8/8/2020,Hunterdon,New Jersey,34019,1204,126
8/8/2020,Mercer,New Jersey,34021,8154,619
8/8/2020,Middlesex,New Jersey,34023,18088,1403
8/8/2020,Monmouth,New Jersey,34025,10381,856
8/8/2020,Morris,New Jersey,34027,7383,828
8/8/2020,Ocean,New Jersey,34029,10652,1018
8/8/2020,Passaic,New Jersey,34031,17771,1239
8/8/2020,Salem,New Jersey,34033,898,87
8/8/2020,Somerset,New Jersey,34035,5306,561
8/8/2020,Sussex,New Jersey,34037,1364,198
8/8/2020,Union,New Jersey,34039,16833,1350
8/8/2020,Warren,New Jersey,34041,1357,172
8/9/2020,Atlantic,New Jersey,34001,3478,252
8/9/2020,Bergen,New Jersey,34003,21045,2038
8/9/2020,Burlington,New Jersey,34005,6047,473
8/9/2020,Camden,New Jersey,34007,8618,580
8/9/2020,Cape May,New Jersey,34009,837,87
8/9/2020,Cumberland,New Jersey,34011,3350,158
8/9/2020,Essex,New Jersey,34013,19967,2111
8/9/2020,Gloucester,New Jersey,34015,3255,212
8/9/2020,Hudson,New Jersey,34017,19838,1504
8/9/2020,Hunterdon,New Jersey,34019,1205,126
8/9/2020,Mercer,New Jersey,34021,8158,619
8/9/2020,Middlesex,New Jersey,34023,18123,1403
8/9/2020,Monmouth,New Jersey,34025,10399,856
8/9/2020,Morris,New Jersey,34027,7396,829
8/9/2020,Ocean,New Jersey,34029,10663,1018
8/9/2020,Passaic,New Jersey,34031,17790,1240
8/9/2020,Salem,New Jersey,34033,900,87
8/9/2020,Somerset,New Jersey,34035,5320,561
8/9/2020,Sussex,New Jersey,34037,1367,198
8/9/2020,Union,New Jersey,34039,16865,1350
8/9/2020,Warren,New Jersey,34041,1359,172
8/10/2020,Atlantic,New Jersey,34001,3484,252
8/10/2020,Bergen,New Jersey,34003,21076,2038
8/10/2020,Burlington,New Jersey,34005,6065,473
8/10/2020,Camden,New Jersey,34007,8636,580
8/10/2020,Cape May,New Jersey,34009,839,87
8/10/2020,Cumberland,New Jersey,34011,3360,158
8/10/2020,Essex,New Jersey,34013,19986,2111
8/10/2020,Gloucester,New Jersey,34015,3265,212
8/10/2020,Hudson,New Jersey,34017,19850,1505
8/10/2020,Hunterdon,New Jersey,34019,1205,126
8/10/2020,Mercer,New Jersey,34021,8166,620
8/10/2020,Middlesex,New Jersey,34023,18136,1403
8/10/2020,Monmouth,New Jersey,34025,10423,856
8/10/2020,Morris,New Jersey,34027,7409,829
8/10/2020,Ocean,New Jersey,34029,10670,1018
8/10/2020,Passaic,New Jersey,34031,17813,1242
8/10/2020,Salem,New Jersey,34033,904,87
8/10/2020,Somerset,New Jersey,34035,5328,561
8/10/2020,Sussex,New Jersey,34037,1370,198
8/10/2020,Union,New Jersey,34039,16895,1350
8/10/2020,Warren,New Jersey,34041,1359,172
8/11/2020,Atlantic,New Jersey,34001,3512,252
8/11/2020,Bergen,New Jersey,34003,21115,2038
8/11/2020,Burlington,New Jersey,34005,6082,474
8/11/2020,Camden,New Jersey,34007,8670,580
8/11/2020,Cape May,New Jersey,34009,845,87
8/11/2020,Cumberland,New Jersey,34011,3378,158
8/11/2020,Essex,New Jersey,34013,20015,2113
8/11/2020,Gloucester,New Jersey,34015,3290,213
8/11/2020,Hudson,New Jersey,34017,19884,1505
8/11/2020,Hunterdon,New Jersey,34019,1205,126
8/11/2020,Mercer,New Jersey,34021,8178,621
8/11/2020,Middlesex,New Jersey,34023,18163,1408
8/11/2020,Monmouth,New Jersey,34025,10445,856
8/11/2020,Morris,New Jersey,34027,7421,829
8/11/2020,Ocean,New Jersey,34029,10707,1020
8/11/2020,Passaic,New Jersey,34031,17853,1242
8/11/2020,Salem,New Jersey,34033,912,87
8/11/2020,Somerset,New Jersey,34035,5340,562
8/11/2020,Sussex,New Jersey,34037,1373,198
8/11/2020,Union,New Jersey,34039,16919,1349
8/11/2020,Warren,New Jersey,34041,1361,172
8/12/2020,Atlantic,New Jersey,34001,3524,252
8/12/2020,Bergen,New Jersey,34003,21147,2036
8/12/2020,Burlington,New Jersey,34005,6108,473
8/12/2020,Camden,New Jersey,34007,8700,579
8/12/2020,Cape May,New Jersey,34009,848,88
8/12/2020,Cumberland,New Jersey,34011,3389,158
8/12/2020,Essex,New Jersey,34013,20047,2110
8/12/2020,Gloucester,New Jersey,34015,3317,214
8/12/2020,Hudson,New Jersey,34017,19916,1505
8/12/2020,Hunterdon,New Jersey,34019,1204,124
8/12/2020,Mercer,New Jersey,34021,8182,621
8/12/2020,Middlesex,New Jersey,34023,18193,1409
8/12/2020,Monmouth,New Jersey,34025,10465,856
8/12/2020,Morris,New Jersey,34027,7433,829
8/12/2020,Ocean,New Jersey,34029,10719,1020
8/12/2020,Passaic,New Jersey,34031,17895,1242
8/12/2020,Salem,New Jersey,34033,913,87
8/12/2020,Somerset,New Jersey,34035,5350,564
8/12/2020,Sussex,New Jersey,34037,1378,198
8/12/2020,Union,New Jersey,34039,16948,1348
8/12/2020,Warren,New Jersey,34041,1361,172
8/13/2020,Atlantic,New Jersey,34001,3536,252
8/13/2020,Bergen,New Jersey,34003,21188,2035
8/13/2020,Burlington,New Jersey,34005,6133,474
8/13/2020,Camden,New Jersey,34007,8744,580
8/13/2020,Cape May,New Jersey,34009,849,88
8/13/2020,Cumberland,New Jersey,34011,3398,158
8/13/2020,Essex,New Jersey,34013,20074,2110
8/13/2020,Gloucester,New Jersey,34015,3346,214
8/13/2020,Hudson,New Jersey,34017,19959,1508
8/13/2020,Hunterdon,New Jersey,34019,1205,124
8/13/2020,Mercer,New Jersey,34021,8203,622
8/13/2020,Middlesex,New Jersey,34023,18220,1411
8/13/2020,Monmouth,New Jersey,34025,10504,856
8/13/2020,Morris,New Jersey,34027,7451,829
8/13/2020,Ocean,New Jersey,34029,10735,1020
8/13/2020,Passaic,New Jersey,34031,17948,1242
8/13/2020,Salem,New Jersey,34033,918,87
8/13/2020,Somerset,New Jersey,34035,5357,564
8/13/2020,Sussex,New Jersey,34037,1380,198
8/13/2020,Union,New Jersey,34039,16980,1349
8/13/2020,Warren,New Jersey,34041,1366,172
8/14/2020,Atlantic,New Jersey,34001,3550,252
8/14/2020,Bergen,New Jersey,34003,21306,2036
8/14/2020,Burlington,New Jersey,34005,6147,477
8/14/2020,Camden,New Jersey,34007,8788,581
8/14/2020,Cape May,New Jersey,34009,852,89
8/14/2020,Cumberland,New Jersey,34011,3408,158
8/14/2020,Essex,New Jersey,34013,20104,2110
8/14/2020,Gloucester,New Jersey,34015,3375,215
8/14/2020,Hudson,New Jersey,34017,19997,1508
8/14/2020,Hunterdon,New Jersey,34019,1208,124
8/14/2020,Mercer,New Jersey,34021,8208,621
8/14/2020,Middlesex,New Jersey,34023,18250,1412
8/14/2020,Monmouth,New Jersey,34025,10531,857
8/14/2020,Morris,New Jersey,34027,7462,829
8/14/2020,Ocean,New Jersey,34029,10775,1020
8/14/2020,Passaic,New Jersey,34031,18005,1244
8/14/2020,Salem,New Jersey,34033,925,87
8/14/2020,Somerset,New Jersey,34035,5366,564
8/14/2020,Sussex,New Jersey,34037,1381,198
8/14/2020,Union,New Jersey,34039,16995,1349
8/14/2020,Warren,New Jersey,34041,1369,172
8/15/2020,Atlantic,New Jersey,34001,3581,253
8/15/2020,Bergen,New Jersey,34003,21368,2036
8/15/2020,Burlington,New Jersey,34005,6167,477
8/15/2020,Camden,New Jersey,34007,8829,582
8/15/2020,Cape May,New Jersey,34009,852,89
8/15/2020,Cumberland,New Jersey,34011,3432,158
8/15/2020,Essex,New Jersey,34013,20145,2110
8/15/2020,Gloucester,New Jersey,34015,3407,215
8/15/2020,Hudson,New Jersey,34017,20033,1508
8/15/2020,Hunterdon,New Jersey,34019,1212,124
8/15/2020,Mercer,New Jersey,34021,8221,622
8/15/2020,Middlesex,New Jersey,34023,18275,1414
8/15/2020,Monmouth,New Jersey,34025,10556,858
8/15/2020,Morris,New Jersey,34027,7479,829
8/15/2020,Ocean,New Jersey,34029,10807,1020
8/15/2020,Passaic,New Jersey,34031,18062,1244
8/15/2020,Salem,New Jersey,34033,930,87
8/15/2020,Somerset,New Jersey,34035,5375,565
8/15/2020,Sussex,New Jersey,34037,1386,198
8/15/2020,Union,New Jersey,34039,17015,1349
8/15/2020,Warren,New Jersey,34041,1376,172
8/16/2020,Atlantic,New Jersey,34001,3600,253
8/16/2020,Bergen,New Jersey,34003,21443,2036
8/16/2020,Burlington,New Jersey,34005,6184,477
8/16/2020,Camden,New Jersey,34007,8848,582
8/16/2020,Cape May,New Jersey,34009,853,89
8/16/2020,Cumberland,New Jersey,34011,3439,158
8/16/2020,Essex,New Jersey,34013,20161,2110
8/16/2020,Gloucester,New Jersey,34015,3420,215
8/16/2020,Hudson,New Jersey,34017,20059,1508
8/16/2020,Hunterdon,New Jersey,34019,1215,124
8/16/2020,Mercer,New Jersey,34021,8229,622
8/16/2020,Middlesex,New Jersey,34023,18304,1415
8/16/2020,Monmouth,New Jersey,34025,10571,858
8/16/2020,Morris,New Jersey,34027,7488,830
8/16/2020,Ocean,New Jersey,34029,10819,1020
8/16/2020,Passaic,New Jersey,34031,18097,1244
8/16/2020,Salem,New Jersey,34033,936,87
8/16/2020,Somerset,New Jersey,34035,5382,565
8/16/2020,Sussex,New Jersey,34037,1388,198
8/16/2020,Union,New Jersey,34039,17037,1349
8/16/2020,Warren,New Jersey,34041,1379,172
8/17/2020,Atlantic,New Jersey,34001,3617,253
8/17/2020,Bergen,New Jersey,34003,21525,2036
8/17/2020,Burlington,New Jersey,34005,6198,477
8/17/2020,Camden,New Jersey,34007,8875,583
8/17/2020,Cape May,New Jersey,34009,854,89
8/17/2020,Cumberland,New Jersey,34011,3450,158
8/17/2020,Essex,New Jersey,34013,20172,2111
8/17/2020,Gloucester,New Jersey,34015,3452,215
8/17/2020,Hudson,New Jersey,34017,20078,1508
8/17/2020,Hunterdon,New Jersey,34019,1217,124
8/17/2020,Mercer,New Jersey,34021,8238,622
8/17/2020,Middlesex,New Jersey,34023,18324,1415
8/17/2020,Monmouth,New Jersey,34025,10593,858
8/17/2020,Morris,New Jersey,34027,7497,830
8/17/2020,Ocean,New Jersey,34029,10830,1020
8/17/2020,Passaic,New Jersey,34031,18110,1244
8/17/2020,Salem,New Jersey,34033,939,87
8/17/2020,Somerset,New Jersey,34035,5392,566
8/17/2020,Sussex,New Jersey,34037,1390,198
8/17/2020,Union,New Jersey,34039,17047,1350
8/17/2020,Warren,New Jersey,34041,1382,172
8/18/2020,Atlantic,New Jersey,34001,3633,254
8/18/2020,Bergen,New Jersey,34003,21551,2036
8/18/2020,Burlington,New Jersey,34005,6214,478
8/18/2020,Camden,New Jersey,34007,8900,583
8/18/2020,Cape May,New Jersey,34009,859,90
8/18/2020,Cumberland,New Jersey,34011,3453,158
8/18/2020,Essex,New Jersey,34013,20235,2111
8/18/2020,Gloucester,New Jersey,34015,3465,217
8/18/2020,Hudson,New Jersey,34017,20103,1509
8/18/2020,Hunterdon,New Jersey,34019,1219,124
8/18/2020,Mercer,New Jersey,34021,8250,623
8/18/2020,Middlesex,New Jersey,34023,18338,1416
8/18/2020,Monmouth,New Jersey,34025,10606,858
8/18/2020,Morris,New Jersey,34027,7505,830
8/18/2020,Ocean,New Jersey,34029,10872,1020
8/18/2020,Passaic,New Jersey,34031,18149,1245
8/18/2020,Salem,New Jersey,34033,943,87
8/18/2020,Somerset,New Jersey,34035,5398,566
8/18/2020,Sussex,New Jersey,34037,1392,198
8/18/2020,Union,New Jersey,34039,17066,1350
8/18/2020,Warren,New Jersey,34041,1384,172
8/19/2020,Atlantic,New Jersey,34001,3646,253
8/19/2020,Bergen,New Jersey,34003,21551,2033
8/19/2020,Burlington,New Jersey,34005,6241,480
8/19/2020,Camden,New Jersey,34007,8936,582
8/19/2020,Cape May,New Jersey,34009,864,90
8/19/2020,Cumberland,New Jersey,34011,3466,158
8/19/2020,Essex,New Jersey,34013,20270,2112
8/19/2020,Gloucester,New Jersey,34015,3488,218
8/19/2020,Hudson,New Jersey,34017,20121,1509
8/19/2020,Hunterdon,New Jersey,34019,1225,124
8/19/2020,Mercer,New Jersey,34021,8264,624
8/19/2020,Middlesex,New Jersey,34023,18374,1418
8/19/2020,Monmouth,New Jersey,34025,10620,857
8/19/2020,Morris,New Jersey,34027,7518,830
8/19/2020,Ocean,New Jersey,34029,10893,1023
8/19/2020,Passaic,New Jersey,34031,18186,1245
8/19/2020,Salem,New Jersey,34033,947,87
8/19/2020,Somerset,New Jersey,34035,5403,565
8/19/2020,Sussex,New Jersey,34037,1392,198
8/19/2020,Union,New Jersey,34039,17087,1349
8/19/2020,Warren,New Jersey,34041,1386,171
8/20/2020,Atlantic,New Jersey,34001,3657,253
8/20/2020,Bergen,New Jersey,34003,21505,2034
8/20/2020,Burlington,New Jersey,34005,6268,480
8/20/2020,Camden,New Jersey,34007,8953,582
8/20/2020,Cape May,New Jersey,34009,869,90
8/20/2020,Cumberland,New Jersey,34011,3477,159
8/20/2020,Essex,New Jersey,34013,20267,2112
8/20/2020,Gloucester,New Jersey,34015,3504,218
8/20/2020,Hudson,New Jersey,34017,20136,1509
8/20/2020,Hunterdon,New Jersey,34019,1234,124
8/20/2020,Mercer,New Jersey,34021,8276,624
8/20/2020,Middlesex,New Jersey,34023,18391,1418
8/20/2020,Monmouth,New Jersey,34025,10629,859
8/20/2020,Morris,New Jersey,34027,7529,830
8/20/2020,Ocean,New Jersey,34029,10903,1024
8/20/2020,Passaic,New Jersey,34031,18205,1244
8/20/2020,Salem,New Jersey,34033,947,88
8/20/2020,Somerset,New Jersey,34035,5405,565
8/20/2020,Sussex,New Jersey,34037,1394,198
8/20/2020,Union,New Jersey,34039,17093,1350
8/20/2020,Warren,New Jersey,34041,1390,171
8/21/2020,Atlantic,New Jersey,34001,3665,252
8/21/2020,Bergen,New Jersey,34003,21526,2032
8/21/2020,Burlington,New Jersey,34005,6287,480
8/21/2020,Camden,New Jersey,34007,8974,584
8/21/2020,Cape May,New Jersey,34009,873,91
8/21/2020,Cumberland,New Jersey,34011,3487,159
8/21/2020,Essex,New Jersey,34013,20286,2112
8/21/2020,Gloucester,New Jersey,34015,3523,220
8/21/2020,Hudson,New Jersey,34017,20155,1510
8/21/2020,Hunterdon,New Jersey,34019,1236,124
8/21/2020,Mercer,New Jersey,34021,8287,624
8/21/2020,Middlesex,New Jersey,34023,18425,1419
8/21/2020,Monmouth,New Jersey,34025,10641,860
8/21/2020,Morris,New Jersey,34027,7538,830
8/21/2020,Ocean,New Jersey,34029,10924,1025
8/21/2020,Passaic,New Jersey,34031,18232,1246
8/21/2020,Salem,New Jersey,34033,951,88
8/21/2020,Somerset,New Jersey,34035,5410,564
8/21/2020,Sussex,New Jersey,34037,1395,198
8/21/2020,Union,New Jersey,34039,17113,1352
8/21/2020,Warren,New Jersey,34041,1390,171
8/22/2020,Atlantic,New Jersey,34001,3679,252
8/22/2020,Bergen,New Jersey,34003,21560,2031
8/22/2020,Burlington,New Jersey,34005,6300,482
8/22/2020,Camden,New Jersey,34007,8992,584
8/22/2020,Cape May,New Jersey,34009,880,91
8/22/2020,Cumberland,New Jersey,34011,3505,159
8/22/2020,Essex,New Jersey,34013,20322,2112
8/22/2020,Gloucester,New Jersey,34015,3552,220
8/22/2020,Hudson,New Jersey,34017,20184,1510
8/22/2020,Hunterdon,New Jersey,34019,1244,124
8/22/2020,Mercer,New Jersey,34021,8297,624
8/22/2020,Middlesex,New Jersey,34023,18454,1420
8/22/2020,Monmouth,New Jersey,34025,10669,860
8/22/2020,Morris,New Jersey,34027,7546,830
8/22/2020,Ocean,New Jersey,34029,10975,1025
8/22/2020,Passaic,New Jersey,34031,18291,1246
8/22/2020,Salem,New Jersey,34033,959,88
8/22/2020,Somerset,New Jersey,34035,5415,564
8/22/2020,Sussex,New Jersey,34037,1399,198
8/22/2020,Union,New Jersey,34039,17133,1352
8/22/2020,Warren,New Jersey,34041,1392,171
8/23/2020,Atlantic,New Jersey,34001,3687,252
8/23/2020,Bergen,New Jersey,34003,21570,2032
8/23/2020,Burlington,New Jersey,34005,6314,482
8/23/2020,Camden,New Jersey,34007,9015,584
8/23/2020,Cape May,New Jersey,34009,884,91
8/23/2020,Cumberland,New Jersey,34011,3513,159
8/23/2020,Essex,New Jersey,34013,20346,2114
8/23/2020,Gloucester,New Jersey,34015,3564,220
8/23/2020,Hudson,New Jersey,34017,20208,1510
8/23/2020,Hunterdon,New Jersey,34019,1246,124
8/23/2020,Mercer,New Jersey,34021,8303,624
8/23/2020,Middlesex,New Jersey,34023,18481,1420
8/23/2020,Monmouth,New Jersey,34025,10685,860
8/23/2020,Morris,New Jersey,34027,7558,830
8/23/2020,Ocean,New Jersey,34029,10993,1025
8/23/2020,Passaic,New Jersey,34031,18320,1246
8/23/2020,Salem,New Jersey,34033,960,88
8/23/2020,Somerset,New Jersey,34035,5420,564
8/23/2020,Sussex,New Jersey,34037,1399,198
8/23/2020,Union,New Jersey,34039,17144,1352
8/23/2020,Warren,New Jersey,34041,1394,171
8/24/2020,Atlantic,New Jersey,34001,3694,252
8/24/2020,Bergen,New Jersey,34003,21596,2032
8/24/2020,Burlington,New Jersey,34005,6327,482
8/24/2020,Camden,New Jersey,34007,9033,584
8/24/2020,Cape May,New Jersey,34009,887,91
8/24/2020,Cumberland,New Jersey,34011,3520,159
8/24/2020,Essex,New Jersey,34013,20365,2114
8/24/2020,Gloucester,New Jersey,34015,3575,220
8/24/2020,Hudson,New Jersey,34017,20218,1510
8/24/2020,Hunterdon,New Jersey,34019,1250,124
8/24/2020,Mercer,New Jersey,34021,8306,624
8/24/2020,Middlesex,New Jersey,34023,18499,1420
8/24/2020,Monmouth,New Jersey,34025,10690,860
8/24/2020,Morris,New Jersey,34027,7574,830
8/24/2020,Ocean,New Jersey,34029,11013,1025
8/24/2020,Passaic,New Jersey,34031,18334,1246
8/24/2020,Salem,New Jersey,34033,966,88
8/24/2020,Somerset,New Jersey,34035,5425,564
8/24/2020,Sussex,New Jersey,34037,1406,198
8/24/2020,Union,New Jersey,34039,17158,1352
8/24/2020,Warren,New Jersey,34041,1394,171
8/25/2020,Atlantic,New Jersey,34001,3700,252
8/25/2020,Bergen,New Jersey,34003,21639,2033
8/25/2020,Burlington,New Jersey,34005,6344,482
8/25/2020,Camden,New Jersey,34007,9055,585
8/25/2020,Cape May,New Jersey,34009,888,91
8/25/2020,Cumberland,New Jersey,34011,3528,159
8/25/2020,Essex,New Jersey,34013,20393,2115
8/25/2020,Gloucester,New Jersey,34015,3586,220
8/25/2020,Hudson,New Jersey,34017,20224,1510
8/25/2020,Hunterdon,New Jersey,34019,1251,124
8/25/2020,Mercer,New Jersey,34021,8313,626
8/25/2020,Middlesex,New Jersey,34023,18525,1421
8/25/2020,Monmouth,New Jersey,34025,10703,860
8/25/2020,Morris,New Jersey,34027,7586,830
8/25/2020,Ocean,New Jersey,34029,11064,1025
8/25/2020,Passaic,New Jersey,34031,18353,1249
8/25/2020,Salem,New Jersey,34033,966,88
8/25/2020,Somerset,New Jersey,34035,5432,564
8/25/2020,Sussex,New Jersey,34037,1417,198
8/25/2020,Union,New Jersey,34039,17176,1350
8/25/2020,Warren,New Jersey,34041,1397,171
8/26/2020,Atlantic,New Jersey,34001,3714,251
8/26/2020,Bergen,New Jersey,34003,21678,2030
8/26/2020,Burlington,New Jersey,34005,6353,481
8/26/2020,Camden,New Jersey,34007,9072,585
8/26/2020,Cape May,New Jersey,34009,893,92
8/26/2020,Cumberland,New Jersey,34011,3531,155
8/26/2020,Essex,New Jersey,34013,20412,2110
8/26/2020,Gloucester,New Jersey,34015,3598,219
8/26/2020,Hudson,New Jersey,34017,20228,1506
8/26/2020,Hunterdon,New Jersey,34019,1256,124
8/26/2020,Mercer,New Jersey,34021,8324,625
8/26/2020,Middlesex,New Jersey,34023,18549,1416
8/26/2020,Monmouth,New Jersey,34025,10720,856
8/26/2020,Morris,New Jersey,34027,7586,829
8/26/2020,Ocean,New Jersey,34029,11098,1020
8/26/2020,Passaic,New Jersey,34031,18365,1244
8/26/2020,Salem,New Jersey,34033,972,88
8/26/2020,Somerset,New Jersey,34035,5438,565
8/26/2020,Sussex,New Jersey,34037,1416,197
8/26/2020,Union,New Jersey,34039,17189,1350
8/26/2020,Warren,New Jersey,34041,1397,171
8/27/2020,Atlantic,New Jersey,34001,3718,251
8/27/2020,Bergen,New Jersey,34003,21696,2031
8/27/2020,Burlington,New Jersey,34005,6366,481
8/27/2020,Camden,New Jersey,34007,9106,588
8/27/2020,Cape May,New Jersey,34009,895,92
8/27/2020,Cumberland,New Jersey,34011,3538,155
8/27/2020,Essex,New Jersey,34013,20448,2110
8/27/2020,Gloucester,New Jersey,34015,3616,219
8/27/2020,Hudson,New Jersey,34017,20248,1506
8/27/2020,Hunterdon,New Jersey,34019,1260,124
8/27/2020,Mercer,New Jersey,34021,8339,625
8/27/2020,Middlesex,New Jersey,34023,18562,1417
8/27/2020,Monmouth,New Jersey,34025,10739,856
8/27/2020,Morris,New Jersey,34027,7586,829
8/27/2020,Ocean,New Jersey,34029,11131,1020
8/27/2020,Passaic,New Jersey,34031,18391,1245
8/27/2020,Salem,New Jersey,34033,981,88
8/27/2020,Somerset,New Jersey,34035,5447,566
8/27/2020,Sussex,New Jersey,34037,1419,197
8/27/2020,Union,New Jersey,34039,17206,1350
8/27/2020,Warren,New Jersey,34041,1400,171
8/28/2020,Atlantic,New Jersey,34001,3731,251
8/28/2020,Bergen,New Jersey,34003,21716,2032
8/28/2020,Burlington,New Jersey,34005,6393,481
8/28/2020,Camden,New Jersey,34007,9145,590
8/28/2020,Cape May,New Jersey,34009,901,94
8/28/2020,Cumberland,New Jersey,34011,3550,155
8/28/2020,Essex,New Jersey,34013,20489,2111
8/28/2020,Gloucester,New Jersey,34015,3640,219
8/28/2020,Hudson,New Jersey,34017,20260,1506
8/28/2020,Hunterdon,New Jersey,34019,1263,124
8/28/2020,Mercer,New Jersey,34021,8346,625
8/28/2020,Middlesex,New Jersey,34023,18578,1417
8/28/2020,Monmouth,New Jersey,34025,10761,857
8/28/2020,Morris,New Jersey,34027,7599,829
8/28/2020,Ocean,New Jersey,34029,11154,1020
8/28/2020,Passaic,New Jersey,34031,18417,1245
8/28/2020,Salem,New Jersey,34033,984,88
8/28/2020,Somerset,New Jersey,34035,5453,567
8/28/2020,Sussex,New Jersey,34037,1422,198
8/28/2020,Union,New Jersey,34039,17218,1350
8/28/2020,Warren,New Jersey,34041,1403,171
8/29/2020,Atlantic,New Jersey,34001,3740,251
8/29/2020,Bergen,New Jersey,34003,21762,2032
8/29/2020,Burlington,New Jersey,34005,6409,481
8/29/2020,Camden,New Jersey,34007,9168,590
8/29/2020,Cape May,New Jersey,34009,901,94
8/29/2020,Cumberland,New Jersey,34011,3553,155
8/29/2020,Essex,New Jersey,34013,20505,2112
8/29/2020,Gloucester,New Jersey,34015,3662,219
8/29/2020,Hudson,New Jersey,34017,20276,1506
8/29/2020,Hunterdon,New Jersey,34019,1267,124
8/29/2020,Mercer,New Jersey,34021,8351,626
8/29/2020,Middlesex,New Jersey,34023,18616,1418
8/29/2020,Monmouth,New Jersey,34025,10792,858
8/29/2020,Morris,New Jersey,34027,7610,829
8/29/2020,Ocean,New Jersey,34029,11194,1020
8/29/2020,Passaic,New Jersey,34031,18448,1245
8/29/2020,Salem,New Jersey,34033,984,88
8/29/2020,Somerset,New Jersey,34035,5461,567
8/29/2020,Sussex,New Jersey,34037,1428,197
8/29/2020,Union,New Jersey,34039,17232,1350
8/29/2020,Warren,New Jersey,34041,1404,171
8/30/2020,Atlantic,New Jersey,34001,3750,251
8/30/2020,Bergen,New Jersey,34003,21799,2032
8/30/2020,Burlington,New Jersey,34005,6421,481
8/30/2020,Camden,New Jersey,34007,9194,590
